Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Guzzler? ,Air Aspiration Method Desc,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class Desc,Release Date,EPA FE Label Dataset ID,Var Valve Timing?,Var Valve Lift?,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,# Drive Motor Gen,Motor Gen Type Desc,Rated Motor Gen Power (kW),Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System)  Description,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,E 350,MBX,3.5,6,Auto(A7),20,29,23,,Naturally Aspirated,Automatic,7,Y,N,"2-Wheel Drive, Rear",85,Gasoline (Premium Unleaded Required),2150,2150,Midsize Cars,4/13/15,17765,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 / 225.10,Yes,31,5,,1750,434,307,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,E 350 4MATIC,MBX,3.5,6,Auto(A7),20,28,23,,Naturally Aspirated,Automatic,7,Y,N,4-Wheel Drive,85,Gasoline (Premium Unleaded Required),2150,2150,Midsize Cars,4/13/15,17746,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 / 225.10,Yes,30.6,5,,1750,433,321,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volvo,"Volvo Cars of North America, LLC",V60 AWD,VVX,2.5,5,Auto(S6),20,29,23,,Turbocharged,Semi-Automatic,6,Y,N,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),1950,1950,Small Station Wagons,5/18/15,17899,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-30,No,30.5,5,,750,432,306,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,ESCAPE AWD,FMX,2.0,4,Auto(S6),21,28,23,,Turbocharged,Semi-Automatic,6,Y,N,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),1950,1950,Small SUV 4WD,6/25/15,17938,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 GF-5,No,,5,,750,429,317,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Lincoln,MKC  FWD,FMX,2.0,4,Auto(S6),20,29,23,,Turbocharged,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1950,1950,Small SUV 2WD,6/25/15,17935,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 GF-5,No,35,5,,750,445,307,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volvo,"Volvo Cars of North America, LLC",V60CC AWD,VVX,2.5,5,Auto(S6),20,28,23,,Turbocharged,Semi-Automatic,6,Y,N,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),1950,1950,Small Station Wagons,5/18/15,18014,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-30,No,29.8,5,,750,438,316,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volvo,"Volvo Cars of North America, LLC",S60 CC AWD,VVX,2.5,5,Auto(S6),20,28,23,,Turbocharged,Semi-Automatic,6,Y,N,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),1950,1950,Compact Cars,5/18/15,18015,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-30,No,29.8,5,,750,438,316,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,Transit Connect Van 2WD,FMX,2.5,4,Auto(S6),20,28,23,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1950,1950,Special Purpose Vehicle 2WD,7/31/15,18559,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W20 GF5,No,,5,,750,445,323,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,911 Carrera,PRX,3.4,6,Auto(AM-S7),20,28,23,,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),2150,2150,Minicompact Cars,5/23/15,17842,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,Yes,30.6,5,,1750,437,317,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,911 Carrera Cabriolet,PRX,3.4,6,Auto(AM-S7),21,28,23,,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),2150,2150,Minicompact Cars,5/23/15,17900,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,Yes,30.9,5,,1750,433,315,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,911 Carrera S,PRX,3.8,6,Auto(AM-S7),20,27,23,,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),2150,2150,Minicompact Cars,5/23/15,17849,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,Yes,29.7,5,,1750,449,328,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,911 Carrera 4,PRX,3.4,6,Auto(AM-S7),20,28,23,,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,4-Wheel Drive,10,Gasoline (Premium Unleaded Recommended),2150,2150,Minicompact Cars,5/23/15,17859,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,Yes,30.3,5,,1750,440,322,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Buick,REGAL,GMX,2.4,4,Auto(S6),19,31,23,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1950,1950,Midsize Cars,6/30/15,18142,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,30.7,5,,750,455,285,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,E 400 4MATIC (coupe),MBX,3.0,6,Auto(A7),20,28,23,,Turbocharged,Automatic,7,Y,N,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),2150,2150,Subcompact Cars,4/7/15,17737,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W/40,Yes,30.3,5,,1750,442,314,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,MTX,3.0,6,Auto(S6),20,27,23,,Naturally Aspirated,Semi-Automatic,6,Y,N,4-Wheel Drive,10,Gasoline (Premium Unleaded Recommended),2150,2150,Small SUV 4WD,6/1/15,17778,N,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W20,No,29.8,5,,1750,444,323,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Jeep,Compass FWD,CRX,2.4,4,Auto(A6),21,28,23,,Naturally Aspirated,Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1950,1950,Small SUV 2WD,6/23/15,18264,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-20,No,,5,,750,424,323,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,Boxster S,PRX,3.4,6,Manual(M6),20,28,23,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),2150,2150,Two Seaters,5/23/15,17990,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,Yes,29.7,5,,1750,453,324,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,SL 400,MBX,3.0,6,Auto(A7),20,27,23,,Turbocharged,Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),2150,2150,Two Seaters,7/8/15,18318,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W/40,Yes,29.9,5,,1750,444,327,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,Cayman S,PRX,3.4,6,Manual(M6),20,28,23,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),2150,2150,Two Seaters,5/23/15,18044,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,No,31.8,5,,1750,453,324,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,M235i xDrive,BMX,3.0,6,Auto(S8),20,30,23,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),2150,2150,Subcompact Cars,7/24/15,18639,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,Yes,30.9,5,,1750,439,294,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,M235i xDrive Convertible,BMX,3.0,6,Auto(S8),20,30,23,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),2150,2150,Subcompact Cars,7/24/15,18642,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,Yes,30.9,5,,1750,439,294,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,TRANSIT CONNECT VAN FFV,FMX,2.5,4,Auto(S6),20,28,23,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),1950,1950,Special Purpose Vehicle 2WD,7/31/15,18556,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W20 GF5,No,,5,,750,445,323,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jaguar Land Rover L,Jaguar,XF AWD,JLX,3.0,6,Auto(S8),20,28,23,,Supercharged,Semi-Automatic,8,Y,N,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),2150,2150,Midsize Cars,9/28/15,19092,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Yes,30,5,,1750,449,314,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Dodge,Charger,CRX,3.6,6,Auto(A8),19,31,23,,Naturally Aspirated,Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),1950,1950,Large Cars,9/21/15,18920,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,30.1,5,,750,466,290,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Dodge,Charger,CRX,3.6,6,Auto(A8),19,31,23,,Naturally Aspirated,Automatic,8,Y,N,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),1950,1950,Large Cars,9/21/15,18932,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-30,No,30.1,5,,750,466,290,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,E 350,MBX,3.5,6,Auto(A7),20,29,23,,Naturally Aspirated,Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),2150,2150,Midsize Cars,4/15/15,17764,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 / 225.10,Yes,31,5,,1750,434,307,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
